,Title,Price,Rooms,Area,Floor,Building Floors,Condition,Material,Address,Lift,Security,Internet,Playground,Sauna,Sewerage,Fridge,Telephone Line,Separate Bathrooms,Surveillance,Pool,Water,Microwave,Parking,AC,TV,Washing Machine,Cable TV,Furniture,Gas
795,3-комнатная квартира на продажу,130 000 у.е.,3,113 м²,4,4,Средний,Кирпичный,"город Ташкент, Мирзо-Улугбекский район, махаллинский сход граждан Сайрам, улица Сайрам",0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1
796,1-комнатная квартира на продажу,52 000 у.е.,1,42 м²,1,4,Авторский проект,Кирпичный,"город Ташкент, Яшнободский район, махаллинский сход граждан Куксарой, 1-й проезд Алимкент",0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1
797,1-комнатная квартира на продажу,48 800 у.е.,1,30 м²,2,4,Евроремонт,Панельный,"город Ташкент, Чиланзарский район, махаллинский сход граждан Ак-Тепа",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,2-комнатная квартира на продажу,84 000 у.е.,2,55 м²,6,9,Авторский проект,Кирпичный,"город Ташкент, Чиланзарский район, махаллинский сход граждан Бешчинар",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,1-комнатная квартира на продажу,51 990.59 у.е.,1,42.33 м²,3,11,Черновая отделка,Монолитный,"город Ташкент, Мирабадский район, махаллинский сход граждан Инокобод, улица Хамал",1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1
800,1-комнатная квартира на продажу,42 508.72 у.е.,1,34.61 м²,3,11,Черновая отделка,Монолитный,"город Ташкент, Мирабадский район, махаллинский сход граждан Инокобод, улица Хамал",1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1
801,1-комнатная квартира на продажу,49 350 у.е.,1,38 м²,3,4,Евроремонт,Панельный,"город Ташкент, Чиланзарский район, махаллинский сход граждан Яккатут",0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
802,4-комнатная квартира на продажу,76 000 у.е.,4,72 м²,4,4,Средний,Кирпичный,"город Ташкент, Яшнободский район, квартал Авиасозлар, 4-й проезд Авиасозлар",0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1
803,3-комнатная квартира на продажу,75 000 у.е.,3,73 м²,1,9,Евроремонт,Монолитный,"город Ташкент, Учтепинский район, махаллинский сход граждан Ватан",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804,2-комнатная квартира на продажу,80 999 у.е.,2,56 м²,3,4,Евроремонт,Кирпичный,"город Ташкент, Чиланзарский район, 1-й квартал, улица Лабихавуз",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805,2-комнатная квартира на продажу,83 999 у.е.,2,55 м²,6,9,Евроремонт,Кирпичный,"город Ташкент, Чиланзарский район, махаллинский сход граждан Бешчинар",1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
806,1-комнатная квартира на продажу,51 990.59 у.е.,1,42.33 м²,3,11,Черновая отделка,Монолитный,"город Ташкент, Мирабадский район, махаллинский сход граждан Инокобод, улица Хамал",1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1
807,4-комнатная квартира на продажу,85 000 у.е.,4,87 м²,3,4,Средний,Кирпичный,"город Ташкент, Алмазарский район, махаллинский сход граждан Шодиёна",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,2-комнатная квартира на продажу,77 499 у.е.,2,56 м²,4,4,Евроремонт,Кирпичный,"город Ташкент, Чиланзарский район, махаллинский сход граждан Бешчинар",0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
809,3-комнатная квартира на продажу,80 000 у.е.,3,63 м²,2,5,Средний,Панельный,"город Ташкент, Чиланзарский район, квартал Ц, улица Мехр",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,3-комнатная квартира на продажу,81 000 у.е.,3,82 м²,2,8,Черновая отделка,Кирпичный,"город Ташкент, Яшнободский район, махаллинский сход граждан Семург, улица Паркент",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,1-комнатная квартира на продажу,49 950 у.е.,1,35 м²,1,4,Евроремонт,Панельный,"город Ташкент, Чиланзарский район, квартал Ц, улица Мехр",0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
812,2-комнатная квартира на продажу,78 000 у.е.,2,71 м²,5,10,Черновая отделка,Монолитный,"город Ташкент, Мирзо-Улугбекский район, махаллинский сход граждан Буюк Ипак Йули, 5-й проезд Сайрам",1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,1-комнатная квартира на продажу,68 500 у.е.,1,34 м²,3,8,Евроремонт,Кирпичный,"город Ташкент, Яккасарайский район, махаллинский сход граждан Дилбулак, улица Шота Руставели",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,2-комнатная квартира на продажу,52 499 у.е.,2,50 м²,4,4,Средний,Панельный,"город Ташкент, Чиланзарский район, махаллинский сход граждан Ак-Тепа",0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1
815,2-комнатная квартира на продажу,69 555 у.е.,2,50 м²,3,4,Евроремонт,Панельный,"город Ташкент, Чиланзарский район, махаллинский сход граждан Кичик Хирмантепа",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,3-комнатная квартира на продажу,77 999 у.е.,3,72 м²,7,9,Евроремонт,Монолитный,"город Ташкент, Чиланзарский район, махаллинский сход граждан Яккатут",1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1
817,2-комнатная квартира на продажу,57 750 у.е.,2,50 м²,2,4,Средний,Панельный,"город Ташкент, Чиланзарский район, 2-й квартал",0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1
818,2-комнатная квартира на продажу,65 243.09 у.е.,2,53.12 м²,10,11,Черновая отделка,Монолитный,"город Ташкент, Мирабадский район, махаллинский сход граждан Инокобод, улица Хамал",1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1
819,1-комнатная квартира на продажу,45 500 у.е.,1,30 м²,4,4,Евроремонт,Панельный,"город Ташкент, Чиланзарский район, махаллинский сход граждан Катта Чиланзар-3",0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1
820,2-комнатная квартира на продажу,201 000 у.е.,2,60 м²,5,9,Евроремонт,Блочный,"город Ташкент, Мирабадский район, жилой комплекс Mirabad Avenue, 2-й проезд Катта Миробод",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,2-комнатная квартира на продажу,68 555 у.е.,2,50 м²,2,4,Евроремонт,Панельный,"город Ташкент, Учтепинский район, махаллинский сход граждан Кухна-Чапаната",0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
822,3-комнатная квартира на продажу,310 000 у.е.,3,80 м²,4,11,Евроремонт,Блочный,"город Ташкент, Мирабадский район, жилой комплекс Mirabad Avenue, 2-й проезд Катта Миробод",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,5-комнатная квартира на продажу,230 000 у.е.,5,228 м²,9,10,Черновая отделка,Кирпичный,"город Ташкент, Юнусабадский район, махаллинский сход граждан Минор",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,3-комнатная квартира на продажу,115 000 у.е.,3,103 м²,6,10,Черновая отделка,Кирпичный,"город Ташкент, Алмазарский район, Nurafshon Saroy TJM, улица Тарих",1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1
825,2-комнатная квартира на продажу,76 137.41 у.е.,2,61.99 м²,5,11,Черновая отделка,Монолитный,"город Ташкент, Мирабадский район, махаллинский сход граждан Инокобод, улица Хамал",1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1
826,2-комнатная квартира на продажу,60 000 у.е.,2,45 м²,3,4,Требует ремонта,Панельный,"город Ташкент, Чиланзарский район, 2-й квартал",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
827,2-комнатная квартира на продажу,85 000 у.е.,2,45 м²,6,9,Евроремонт,Кирпичный,"город Ташкент, Яккасарайский район, махаллинский сход граждан Богсарай, улица Мирабад",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,2-комнатная квартира на продажу,56 000 у.е.,2,53 м²,3,4,Средний,Панельный,"город Ташкент, Учтепинский район, махаллинский сход граждан Багабад",0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1
829,3-комнатная квартира на продажу,215 000 у.е.,3,109 м²,7,10,Евроремонт,Кирпичный,"город Ташкент, Яккасарайский район, жилой комплекс Милано",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,2-комнатная квартира на продажу,171 000 у.е.,2,65.41 м²,6,15,Черновая отделка,Блочный,"город Ташкент, Яшнободский район, жилой комплекс Infinity",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,3-комнатная квартира на продажу,115 000 у.е.,3,103 м²,6,10,Черновая отделка,Кирпичный,"город Ташкент, Алмазарский район, Nurafshon Saroy TJM, улица Тарих",1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1
832,4-комнатная квартира на продажу,270 000 у.е.,4,140 м²,6,10,Евроремонт,Кирпичный,"город Ташкент, Чиланзарский район, махаллинский сход граждан Чиланзар, улица Мукими",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,4-комнатная квартира на продажу,220 000 у.е.,4,99 м²,4,11,Евроремонт,Кирпичный,"город Ташкент, Мирзо-Улугбекский район, махаллинский сход граждан Аккурган, улица Урицкого",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,4-комнатная квартира на продажу,480 000 у.е.,4,173 м²,4,8,Евроремонт,Кирпичный,"город Ташкент, Мирабадский район, махаллинский сход граждан Лолазар, улица Айбека",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,2-комнатная квартира на продажу,108 000 у.е.,2,65 м²,4,4,Евроремонт,Кирпичный,"город Ташкент, Яккасарайский район, махаллинский сход граждан Юнус Раджаби, улица Богсарой",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
